Borough,Latitude,Longitude
QUEENS,40.63604613,-73.74025606
QUEENS,40.75629729,-73.92118656
BRONX,40.88054652,-73.88372682
QUEENS,40.73925379,-73.7861844
BRONX,40.86777926,-73.83124766
MANHATTAN,40.76364649,-73.96213939
MANHATTAN,40.72778344,-73.98571971
QUEENS,40.67677407,-73.82307488
BROOKLYN,40.67714715,-73.97997302
MANHATTAN,40.70441498,-74.01020333
BROOKLYN,40.69063937,-73.99577744
MANHATTAN,40.75907038,-73.98232715
BROOKLYN,40.63653374,-73.89271999
MANHATTAN,40.77223913,-73.95879491
MANHATTAN,40.76409108,-73.98651694
BROOKLYN,40.63626249,-74.02581915
MANHATTAN,40.75210065,-73.97760446
MANHATTAN,40.72402101,-73.99225055
MANHATTAN,40.70707774,-74.00519024
BROOKLYN,40.66879788,-73.93112015
MANHATTAN,40.72568792,-73.9776891
QUEENS,40.69454727,-73.80978949
MANHATTAN,40.71523774,-73.99172851
BROOKLYN,40.6004016,-73.99132502
BROOKLYN,40.62481151,-74.02453587
BROOKLYN,40.69257256,-73.93993762
MANHATTAN,40.71455732,-73.99812784
QUEENS,40.75464241,-73.92562809
BROOKLYN,40.71178176,-73.94253185
STATEN ISLAND,40.61544464,-74.07346403
QUEENS,40.77200494,-73.93343594
MANHATTAN,40.73298256,-73.99117425
MANHATTAN,40.74935799,-73.99551386
BROOKLYN,40.58787959,-73.95502024
QUEENS,40.74365758,-73.9505051
BRONX,40.80614201,-73.92579812
MANHATTAN,40.72402101,-73.99225055
BROOKLYN,40.60082435,-73.99201277
STATEN ISLAND,40.55929421,-74.16950265
BROOKLYN,40.65789942,-73.89009783
BROOKLYN,40.68878556,-73.98357177
MANHATTAN,40.75810935,-73.98008946
BRONX,40.81052547,-73.92184844
BROOKLYN,40.62446849,-73.96512545
BROOKLYN,40.57914499,-73.98332514
MANHATTAN,40.77010725,-73.98411491
BROOKLYN,40.7245444,-73.94721817
MANHATTAN,40.7103825,-73.99648677
MANHATTAN,40.76667207,-73.95681282
MANHATTAN,40.73571102,-73.99384049
MANHATTAN,40.75065873,-73.99087596
MANHATTAN,40.72686979,-73.9889093
BRONX,40.84862621,-73.8551123
QUEENS,40.65878177,-73.83975973
MANHATTAN,40.80430561,-73.96658443
MANHATTAN,40.71288547,-74.00846598
QUEENS,40.71015729,-73.89922757
BRONX,40.87276466,-73.88863264
QUEENS,40.73722542,-73.86387053
STATEN ISLAND,40.51633663,-74.23282255
BROOKLYN,40.71137484,-73.94679575
BROOKLYN,40.67220516,-73.99038921
MANHATTAN,40.7620304,-73.9937081
QUEENS,40.74640764,-73.89961303
BROOKLYN,40.68272042,-73.96329223
MANHATTAN,40.73857328,-73.9875361
STATEN ISLAND,40.61544464,-74.07346403
BROOKLYN,40.63531319,-73.95031163
MANHATTAN,40.79563377,-73.93240828
MANHATTAN,40.74586649,-73.99204952
MANHATTAN,40.71049669,-74.01622798
MANHATTAN,40.85154671,-73.92837533
MANHATTAN,40.82969016,-73.94805981
MANHATTAN,40.75226957,-73.98745414
BROOKLYN,40.61040396,-73.99900956
MANHATTAN,40.71989744,-73.98334765
QUEENS,40.75629729,-73.92118656
MANHATTAN,40.77897834,-73.95388376
QUEENS,40.72282555,-73.85203785
QUEENS,40.68278611,-73.81326632
MANHATTAN,40.71989744,-73.98334765
MANHATTAN,40.78596244,-73.95084559
BRONX,40.82796412,-73.82365933
MANHATTAN,40.70405543,-74.01015278
MANHATTAN,40.72398736,-73.98502784
MANHATTAN,40.78690123,-73.97770831
BRONX,40.86293832,-73.84343987
MANHATTAN,40.80031779,-73.94565916
BROOKLYN,40.67307324,-73.97644135
BROOKLYN,40.68272314,-73.96322372
BRONX,40.81954881,-73.89289464
MANHATTAN,40.76321736,-73.95933476
BRONX,40.87647597,-73.84606939
BRONX,40.88159919,-73.8296431
BRONX,40.84834594,-73.91187498
QUEENS,40.75470266,-73.84539791
MANHATTAN,40.76436544,-73.96160832
BROOKLYN,40.67307324,-73.97644135
MANHATTAN,40.74101819,-73.98241494
MANHATTAN,40.77383563,-73.95625939
QUEENS,40.76755781,-73.91199994
MANHATTAN,40.73103119,-73.99342959
QUEENS,40.73925379,-73.7861844
BROOKLYN,40.63258532,-73.88835253
BRONX,40.84670189,-73.85932366
BROOKLYN,40.63774787,-73.89674269
BROOKLYN,,
MANHATTAN,40.72067335,-73.97823192
BROOKLYN,,
BRONX,40.86945428,-73.90355995
MANHATTAN,40.77246486,-73.96070466
MANHATTAN,40.7137531,-73.99795111
BROOKLYN,40.68589964,-73.95066696
BROOKLYN,40.63063271,-74.00922292
QUEENS,40.75892406,-73.82980886
BROOKLYN,40.67776602,-73.97287771
QUEENS,40.74394538,-73.85771456
MANHATTAN,40.7137531,-73.99795111
QUEENS,40.70492989,-73.81261279
MANHATTAN,40.76779146,-73.99142596
BROOKLYN,40.63774787,-73.89674269
QUEENS,40.71171703,-73.90325793
BROOKLYN,40.60559672,-73.9840352
MANHATTAN,40.76423059,-73.98296474
MANHATTAN,40.75071636,-73.99081098
MANHATTAN,40.74514231,-73.97562913
BROOKLYN,40.63974242,-73.94837702
BRONX,40.88240527,-73.88161163
BROOKLYN,40.6646486,-73.94263013
BROOKLYN,40.63774787,-73.89674269
MANHATTAN,40.75239636,-73.9939761
QUEENS,40.74887972,-73.89248133
BRONX,40.84971508,-73.830379
MANHATTAN,40.73548002,-73.98828001
MANHATTAN,40.73292718,-73.98629593
BROOKLYN,40.66403076,-73.94208998
QUEENS,40.72752041,-73.85523489
BROOKLYN,40.63501048,-73.9627492
MANHATTAN,40.77229799,-73.9547296
MANHATTAN,40.7786329,-73.9625461
MANHATTAN,40.74162321,-73.99373529
BRONX,40.85380746,-73.90780472
QUEENS,40.67969145,-73.77708074
MANHATTAN,40.75246498,-73.99413851
MANHATTAN,40.71862497,-73.99524898
MANHATTAN,40.70907309,-74.00692894
MANHATTAN,40.73282363,-74.00393297
QUEENS,40.7063843,-73.75930368
MANHATTAN,40.75940397,-73.97539289
BRONX,40.82227768,-73.88498844
BROOKLYN,40.69470704,-73.99402098
QUEENS,40.7063843,-73.75930368
QUEENS,40.7068706,-73.834187
BROOKLYN,40.68158627,-73.91919811
QUEENS,40.72572643,-73.86518202
BROOKLYN,40.66096553,-73.99380414
QUEENS,40.68278611,-73.81326632
BROOKLYN,40.59731551,-73.94129803
QUEENS,40.7088743,-73.83043441
MANHATTAN,40.75826661,-73.98546772
QUEENS,40.76175372,-73.80380383
BROOKLYN,40.58721439,-73.95263005
QUEENS,40.76175372,-73.80380383
BRONX,40.85219053,-73.92230555
MANHATTAN,40.74472494,-73.99888847
MANHATTAN,40.78466143,-73.97723602
QUEENS,40.75766059,-73.8292129
MANHATTAN,40.75349644,-73.98711102
MANHATTAN,40.77925052,-73.95502457
MANHATTAN,40.81320905,-73.93875581
QUEENS,40.70150239,-73.90164621
MANHATTAN,40.77915711,-73.95478632
QUEENS,40.7195082,-73.84250335
QUEENS,40.718453,-73.81751338
QUEENS,40.76406965,-73.82741316
QUEENS,40.70975372,-73.79561752
QUEENS,40.58377459,-73.83965889
BROOKLYN,40.64485529,-73.92269472
BROOKLYN,40.67827149,-73.99787289
MANHATTAN,40.79195641,-73.93834922
BROOKLYN,40.67641694,-73.89140484
QUEENS,40.77613138,-73.91069963
MANHATTAN,40.73047063,-73.98629643
QUEENS,40.718453,-73.81751338
QUEENS,40.73699575,-73.86462517
MANHATTAN,40.73879079,-74.00022373
MANHATTAN,40.745445,-73.9795483
QUEENS,40.74878243,-73.75655915
QUEENS,40.79001446,-73.81426204
QUEENS,40.75298921,-73.87162363
QUEENS,40.75855052,-73.82963656
BROOKLYN,40.67065274,-73.97845372
QUEENS,40.7195082,-73.84250335
MANHATTAN,40.82030612,-73.9549354
BROOKLYN,40.62007911,-74.00764733
MANHATTAN,40.73440165,-73.99193181
MANHATTAN,40.72032953,-73.99691554
BRONX,40.82595426,-73.85681655
MANHATTAN,40.7750012,-73.95385041
BROOKLYN,40.63755382,-73.96831094
MANHATTAN,40.76412325,-73.98103707
MANHATTAN,40.76423059,-73.98296474
MANHATTAN,40.80022673,-73.96585327
BRONX,40.83459701,-73.86101158
QUEENS,40.72884209,-73.86315523
MANHATTAN,40.80022673,-73.96585327
MANHATTAN,40.79676732,-73.93723597
BROOKLYN,40.59961099,-73.98997473
BRONX,40.82647476,-73.92143947
BROOKLYN,40.61054788,-73.98103027
BROOKLYN,40.61968404,-73.96422022
QUEENS,40.70237578,-73.81854559
QUEENS,40.7520573,-73.85426482
QUEENS,40.73589332,-73.8654393
QUEENS,40.75254075,-73.9149036
MANHATTAN,40.74250861,-73.98256972
BRONX,40.81226476,-73.92058562
QUEENS,40.70337789,-73.87682978
QUEENS,40.69013618,-73.81469532
MANHATTAN,40.78356369,-73.97800914
MANHATTAN,40.72826915,-73.98480318
BROOKLYN,40.61998323,-73.96426688
BRONX,40.86279405,-73.90834902
BRONX,40.81738788,-73.92275804
QUEENS,40.59442904,-73.78825048
MANHATTAN,40.80022673,-73.96585327
MANHATTAN,40.75297556,-73.99530427
BRONX,40.83804652,-73.84140236
BROOKLYN,40.68118097,-73.94974745
BROOKLYN,40.6451307,-73.94896382
BROOKLYN,40.68492134,-73.86874397
MANHATTAN,40.71946965,-73.98637445
BROOKLYN,40.6451307,-73.94896382
BROOKLYN,40.68076551,-73.95391562
MANHATTAN,40.72192535,-73.98041413
MANHATTAN,40.75071563,-73.98408705
MANHATTAN,40.73013658,-74.00038606
QUEENS,40.74561451,-73.9571621
BRONX,40.88888087,-73.84320517
BROOKLYN,40.67444782,-74.0071092
QUEENS,40.68070005,-73.84464288
MANHATTAN,40.74561973,-73.99928543
BRONX,40.8623509,-73.89405851
QUEENS,40.75290062,-73.82159139
BRONX,40.81052547,-73.92184844
BROOKLYN,40.71170803,-73.94330022
BROOKLYN,40.68338835,-73.96640706
QUEENS,40.70409547,-73.90738782
QUEENS,40.64824356,-73.78824186
MANHATTAN,40.73784929,-73.99646728
MANHATTAN,40.73866699,-74.00812283
MANHATTAN,40.82562821,-73.94856884
QUEENS,40.71433283,-73.80238148
BROOKLYN,40.58787334,-73.96040284
MANHATTAN,40.73078426,-73.99548624
MANHATTAN,40.74982408,-73.97220233
BRONX,,
MANHATTAN,40.76099269,-73.99075903
QUEENS,40.75554511,-73.73882997
QUEENS,40.7554774,-73.88605306
MANHATTAN,40.77632767,-73.95578838
MANHATTAN,40.73939164,-74.00761411
MANHATTAN,40.76174196,-73.99020663
BROOKLYN,40.66254826,-73.89814968
QUEENS,40.78166276,-73.83442684
MANHATTAN,40.74846853,-73.99246064
BRONX,40.8078954,-73.92939401
MANHATTAN,40.7681401,-73.95574327
MANHATTAN,40.70411825,-74.013186
BRONX,40.8078954,-73.92939401
BROOKLYN,40.67235872,-74.01122944
MANHATTAN,40.7484718,-73.97611874
QUEENS,40.67302112,-73.77540868
QUEENS,40.69295411,-73.73316477
BROOKLYN,40.70415939,-73.98657234
BRONX,40.8078954,-73.92939401
MANHATTAN,40.75169281,-73.98444413
QUEENS,40.7526368,-73.91488543
MANHATTAN,40.77890443,-73.94790806
MANHATTAN,40.72953547,-73.99833669
MANHATTAN,40.80464315,-73.96636392
BROOKLYN,40.68682657,-73.99041234
QUEENS,40.73130596,-73.86010489
QUEENS,40.75006411,-73.93960427
MANHATTAN,40.73636407,-73.99088513
BROOKLYN,40.59407084,-73.94067075
MANHATTAN,40.76718457,-73.9624695
MANHATTAN,40.72358699,-73.98820273
MANHATTAN,40.76251957,-73.96589065
BROOKLYN,40.64007485,-74.00836306
MANHATTAN,40.76264384,-73.98109886
BROOKLYN,40.63925981,-74.00562815
MANHATTAN,40.81931984,-73.94075536
BROOKLYN,40.66620134,-73.98214269
QUEENS,40.5806455,-73.83769359
QUEENS,40.75948482,-73.83224396
MANHATTAN,40.83372352,-73.94511511
BROOKLYN,40.64595269,-73.95197214
MANHATTAN,40.70859519,-74.01101192
BROOKLYN,40.6883194,-73.93227548
BRONX,40.88168675,-73.90282256
QUEENS,40.73063872,-73.8598862
BRONX,40.86591166,-73.83043169
QUEENS,40.71865822,-73.84115256
QUEENS,40.77476297,-73.90874818
MANHATTAN,40.71515291,-73.99716829
MANHATTAN,40.81510276,-73.9438588
QUEENS,40.74602346,-73.91323016
QUEENS,40.74589125,-73.88456092
BROOKLYN,40.68982275,-73.98140437
BROOKLYN,40.63238937,-73.92832592
MANHATTAN,40.73256279,-73.99397067
MANHATTAN,40.73772852,-73.99658276
BROOKLYN,40.62419043,-73.94254242
MANHATTAN,40.80549657,-73.96572052
MANHATTAN,40.71612411,-74.01055142
MANHATTAN,40.73788619,-73.9809038
BROOKLYN,40.63673139,-74.01184317
BRONX,40.88977176,-73.85937357
BRONX,40.82331912,-73.86814941
MANHATTAN,40.75578077,-74.00198521
MANHATTAN,40.72370552,-74.00474417
BROOKLYN,40.65192011,-73.95261294
QUEENS,40.74716131,-73.89227478
BRONX,40.86898595,-73.82326491
MANHATTAN,40.74619872,-73.99410658
BROOKLYN,40.69352916,-73.98890763
BROOKLYN,40.69211818,-73.98731761
MANHATTAN,40.80364604,-73.95591833
BRONX,40.86254874,-73.90047891
BROOKLYN,40.6017467,-73.99346752
QUEENS,40.75910604,-73.83413999
BRONX,40.89180433,-73.89724504
QUEENS,40.59731754,-73.75426306
QUEENS,40.72754788,-73.81329964
BROOKLYN,40.60994949,-73.92225973
QUEENS,40.65500914,-73.83883175
MANHATTAN,40.82139956,-73.93926133
MANHATTAN,40.80851651,-73.95236779
MANHATTAN,40.76639329,-73.96010898
QUEENS,40.72115319,-73.80538082
BROOKLYN,40.6724994,-73.91685508
MANHATTAN,40.75287915,-73.97289765
MANHATTAN,40.82259031,-73.9383931
MANHATTAN,40.77882193,-73.95398497
MANHATTAN,40.78918929,-73.94867283
BROOKLYN,40.61140542,-74.009512
QUEENS,40.74418315,-73.71731156
BROOKLYN,40.66088333,-73.92050273
BROOKLYN,40.59847942,-73.94152387
MANHATTAN,40.82259031,-73.9383931
QUEENS,40.75886092,-73.82980181
MANHATTAN,40.70465091,-74.01157031
MANHATTAN,40.74606338,-73.98480634
MANHATTAN,40.82259031,-73.9383931
BROOKLYN,40.63288564,-73.94769779
MANHATTAN,40.71937162,-73.99741342
QUEENS,40.754326,-73.92037316
BROOKLYN,40.66940169,-73.93105103
QUEENS,40.7664578,-73.92042364
MANHATTAN,40.77925052,-73.95502457
BROOKLYN,40.62973581,-73.94438581
BROOKLYN,40.64068025,-74.01857834
MANHATTAN,40.78918929,-73.94867283
MANHATTAN,40.78384401,-73.97998787
BROOKLYN,40.67595415,-73.97155535
STATEN ISLAND,40.54954062,-74.15072337
QUEENS,40.70158451,-73.80792286
MANHATTAN,40.75551613,-73.98362389
QUEENS,40.69507885,-73.80113311
MANHATTAN,40.74843755,-73.98456038
MANHATTAN,40.70808792,-74.00173131
BROOKLYN,40.62198135,-74.02581002
BROOKLYN,40.64594614,-73.9950956
MANHATTAN,40.75744936,-73.97379819
QUEENS,40.72752041,-73.85523489
QUEENS,40.59536615,-73.78008447
MANHATTAN,40.79546828,-73.9358106
QUEENS,40.75909511,-73.83416889
BROOKLYN,40.69382304,-73.94309906
MANHATTAN,40.83966367,-73.94077338
BROOKLYN,40.67893297,-73.99756281
MANHATTAN,40.74747437,-73.9862785
MANHATTAN,40.74320535,-73.97996038
BROOKLYN,40.66791385,-73.98071476
QUEENS,40.68065572,-73.84433652
MANHATTAN,40.71956062,-73.99019479
QUEENS,40.76595262,-73.78948851
MANHATTAN,40.79645675,-73.93645975
BROOKLYN,40.73647417,-73.95632
MANHATTAN,40.80416841,-73.96670009
BROOKLYN,40.6752398,-73.87299543
QUEENS,40.73384725,-73.87157752
MANHATTAN,40.76251957,-73.96589065
BROOKLYN,40.68233656,-73.90943712
QUEENS,40.69690057,-73.78393647
MANHATTAN,40.7569247,-73.97206582
STATEN ISLAND,40.57028278,-74.10993079
BROOKLYN,40.67828307,-73.86992514
MANHATTAN,40.71376363,-74.01035626
BROOKLYN,40.66127856,-73.87945219
MANHATTAN,40.86427322,-73.91906291
QUEENS,40.76388573,-73.72670039
MANHATTAN,40.71376363,-74.01035626
STATEN ISLAND,40.63809309,-74.08746542
BROOKLYN,40.63278453,-73.97283834
BRONX,40.87876957,-73.91747224
MANHATTAN,40.77362593,-73.98359055
MANHATTAN,40.7322993,-73.99419801
QUEENS,40.70606263,-73.89673065
BROOKLYN,40.64019032,-73.9949627
BRONX,40.81675009,-73.88806163
QUEENS,40.73343527,-73.86417054
MANHATTAN,40.73108883,-73.9935667
BROOKLYN,40.66735438,-73.8708296
MANHATTAN,40.75662608,-73.9641611
MANHATTAN,40.73135119,-73.9825546
BROOKLYN,40.58356518,-73.94943209
MANHATTAN,40.73021344,-74.00031751
MANHATTAN,40.74853361,-73.98447735
MANHATTAN,40.72893137,-73.99221751
BROOKLYN,40.7245444,-73.94721817
MANHATTAN,40.72547213,-73.98395959
BROOKLYN,40.58904735,-73.93971389
QUEENS,40.70487442,-73.78408374
BROOKLYN,40.6962384,-73.97317672
MANHATTAN,40.7173652,-73.99740989
MANHATTAN,40.73021344,-74.00031751
QUEENS,40.64824356,-73.78824186
QUEENS,40.75367966,-73.91468559
QUEENS,40.76110437,-73.83234457
BRONX,40.85792843,-73.90928117
BROOKLYN,40.60042841,-73.94188947
QUEENS,40.7588559,-73.83011947
BROOKLYN,40.73325251,-73.95813706
BROOKLYN,40.64045105,-73.9943213
BROOKLYN,40.71267449,-73.95661335
BROOKLYN,40.72104319,-73.95643113
QUEENS,40.61004653,-73.75359312
QUEENS,40.74203784,-73.87428632
MANHATTAN,40.7403932,-73.98894674
MANHATTAN,40.71506691,-74.01481505
MANHATTAN,40.80677217,-73.94313616
MANHATTAN,40.70950088,-74.01181281
BROOKLYN,40.67444782,-74.0071092
BRONX,40.80769916,-73.85250662
MANHATTAN,,
QUEENS,40.74399321,-73.90070293
MANHATTAN,40.74948445,-73.97538212
MANHATTAN,40.74166729,-74.00112953
QUEENS,40.71630105,-73.83379198
MANHATTAN,40.76239638,-73.97860092
BRONX,40.82903468,-73.92849713
MANHATTAN,40.74705978,-73.98525002
BROOKLYN,40.70488979,-73.94279026
QUEENS,40.77442087,-73.87729411
MANHATTAN,40.75748194,-73.98830862
MANHATTAN,40.7609853,-73.97716109
QUEENS,40.67459429,-73.80417559
MANHATTAN,40.71894053,-74.00652232
BRONX,40.87353065,-73.85432762
MANHATTAN,40.77925052,-73.95502457
BROOKLYN,40.64625164,-73.90354384
QUEENS,40.73419575,-73.7835413
STATEN ISLAND,40.5738061,-74.11652753
STATEN ISLAND,40.60911775,-74.08917781
BRONX,40.83442542,-73.87925411
BROOKLYN,,
BRONX,40.8304248,-73.91067735
BROOKLYN,40.67459453,-73.93058061
MANHATTAN,40.71527369,-73.99750737
BROOKLYN,40.60024539,-73.94365055
MANHATTAN,40.76704174,-73.9621519
MANHATTAN,40.72771845,-74.00025616
QUEENS,40.7472747,-73.8874313
QUEENS,40.77215584,-73.92874594
MANHATTAN,40.76700561,-73.98354164
MANHATTAN,40.77851408,-73.9820873
MANHATTAN,40.77851408,-73.9820873
QUEENS,40.74984525,-73.8833811
MANHATTAN,40.86797939,-73.92024792
BRONX,40.83717649,-73.90681949
QUEENS,40.7600989,-73.92139503
QUEENS,40.73991777,-73.94721321
MANHATTAN,40.73917273,-73.97686183
BRONX,40.83776013,-73.85974371
MANHATTAN,40.70961109,-74.00652141
MANHATTAN,40.77949694,-73.95349344
QUEENS,40.73882221,-73.80924811
QUEENS,40.75655776,-73.84513732
BROOKLYN,40.63692626,-73.93731065
STATEN ISLAND,40.62518645,-74.14937038
QUEENS,40.78221659,-73.91448653
QUEENS,40.73014332,-73.74416127
BROOKLYN,40.61302525,-74.00026293
MANHATTAN,40.76036886,-73.98380679
MANHATTAN,40.76423059,-73.98296474
STATEN ISLAND,40.62518645,-74.14937038
BROOKLYN,40.6518844,-73.86807017
QUEENS,40.69019369,-73.81461222
MANHATTAN,40.75210065,-73.97760446
BROOKLYN,40.73398138,-73.95489275
MANHATTAN,40.71437069,-73.99878436
QUEENS,40.76753588,-73.91204329
BRONX,40.85196947,-73.82918402
STATEN ISLAND,40.63390229,-74.12546673
MANHATTAN,40.79829374,-73.96355356
QUEENS,40.690169,-73.8146195
MANHATTAN,40.78231501,-73.97892312
MANHATTAN,40.72517096,-73.99094439
MANHATTAN,40.74389873,-74.00320464
BROOKLYN,40.63423672,-73.94914869
MANHATTAN,40.73298256,-73.99117425
QUEENS,40.78167161,-73.82920548
MANHATTAN,40.74422761,-73.98891723
QUEENS,40.73114437,-73.86039027
BROOKLYN,40.65465281,-73.94999449
BROOKLYN,40.64476422,-73.97980617
MANHATTAN,40.77778769,-73.94872133
QUEENS,40.76406965,-73.82741316
MANHATTAN,40.75043126,-74.00218356
BRONX,40.82837853,-73.88162464
MANHATTAN,40.73755284,-74.00400903
BROOKLYN,40.69958712,-73.99199373
MANHATTAN,40.74291853,-73.99076875
BROOKLYN,40.64476422,-73.97980617
MANHATTAN,40.73113987,-73.98272424
STATEN ISLAND,40.63354698,-74.12407536
BROOKLYN,40.68343433,-73.9953921
MANHATTAN,40.76423059,-73.98296474
BRONX,40.8464366,-73.89350917
MANHATTAN,40.81367548,-73.95650054
BRONX,40.81813147,-73.92240673
QUEENS,40.65500914,-73.83883175
BROOKLYN,40.70572238,-73.95074245
BROOKLYN,40.73647417,-73.95632
MANHATTAN,40.72965076,-74.00076852
BROOKLYN,40.63124454,-74.02787077
BROOKLYN,40.60389602,-73.99709018
MANHATTAN,40.86379445,-73.92544095
MANHATTAN,40.75185698,-73.98102251
MANHATTAN,40.77799051,-73.95458131
QUEENS,40.74848187,-73.89262994
MANHATTAN,40.72463296,-73.99056925
QUEENS,40.76238838,-73.90712627
QUEENS,40.68069182,-73.84262386
MANHATTAN,40.75875412,-73.97869234
MANHATTAN,40.73688866,-73.99784215
MANHATTAN,40.76300249,-73.97617129
BROOKLYN,40.66981836,-73.9069019
QUEENS,40.71469761,-73.77530071
BROOKLYN,40.63334176,-74.02701056
QUEENS,40.70580041,-73.80953015
QUEENS,40.72382022,-73.86876837
BRONX,40.81542897,-73.90213897
BROOKLYN,40.71281939,-73.95511268
MANHATTAN,40.86701363,-73.92078779
QUEENS,40.72967682,-73.861133
MANHATTAN,40.74967088,-73.99529729
BROOKLYN,40.69178869,-73.98628275
MANHATTAN,40.76423059,-73.98296474
QUEENS,40.7556895,-73.88405666
BRONX,40.86904758,-73.90298204
QUEENS,40.69146867,-73.82069199
BRONX,40.86380294,-73.83366195
BRONX,40.86380294,-73.83366195
MANHATTAN,40.70767607,-74.00579624
MANHATTAN,40.70711289,-74.01223439
MANHATTAN,40.73363337,-74.00278559
MANHATTAN,40.75091411,-73.99253255
MANHATTAN,40.85375763,-73.93072979
MANHATTAN,40.82144605,-73.95037859
QUEENS,40.73334407,-73.73461592
STATEN ISLAND,40.56229984,-74.19376051
MANHATTAN,40.74970647,-73.99342053
MANHATTAN,40.71684921,-73.9997547
STATEN ISLAND,40.61189987,-74.09400779
MANHATTAN,40.71817493,-74.00075035
QUEENS,40.74145613,-73.92076024
MANHATTAN,40.7212238,-73.98863606
QUEENS,40.74311508,-73.91842338
BRONX,40.82839518,-73.90563214
MANHATTAN,40.72972716,-73.9897495
BROOKLYN,40.58403557,-73.93508857
BROOKLYN,40.68345655,-73.97561562
BROOKLYN,40.63974242,-73.94837702
MANHATTAN,40.86701363,-73.92078779
MANHATTAN,40.71989744,-73.98334765
BROOKLYN,40.70260097,-73.99366322
MANHATTAN,40.79114743,-73.95131486
MANHATTAN,40.72937008,-73.9871229
MANHATTAN,40.75888448,-73.96251749
STATEN ISLAND,40.6156433,-74.06728339
BRONX,40.84371104,-73.88765845
MANHATTAN,40.71449589,-74.0156049
MANHATTAN,40.82800469,-73.93664643
STATEN ISLAND,40.56781279,-74.11241745
MANHATTAN,40.72893644,-73.98744049
MANHATTAN,40.77737817,-73.96136612
MANHATTAN,40.72003253,-73.98823583
MANHATTAN,40.79229604,-73.97163927
QUEENS,40.76403508,-73.80898457
MANHATTAN,40.79563377,-73.93240828
BROOKLYN,40.67654114,-73.98364689
MANHATTAN,40.7260026,-74.00931188
MANHATTAN,40.72107881,-74.00426057
QUEENS,40.6851535,-73.83010532
QUEENS,,
BROOKLYN,40.61291685,-73.98239826
MANHATTAN,40.74416767,-73.97444217
MANHATTAN,40.72007646,-73.98835487
BROOKLYN,40.6023259,-73.99444339
MANHATTAN,40.74929866,-73.9797384
BROOKLYN,40.59419348,-73.95041424
QUEENS,40.74532592,-73.9561121
MANHATTAN,40.72250613,-73.99758647
BROOKLYN,40.64072703,-73.96919223
QUEENS,40.75449541,-73.89539588
MANHATTAN,40.74620709,-73.99780937
QUEENS,40.70158872,-73.88520386
QUEENS,40.70727497,-73.7894033
QUEENS,40.70256704,-73.79055425
BROOKLYN,40.65664366,-73.93055964
MANHATTAN,40.76423059,-73.98296474
QUEENS,40.72132642,-73.84540318
QUEENS,40.72132642,-73.84540318
MANHATTAN,40.7260026,-74.00931188
MANHATTAN,40.7144465,-74.01549307
BROOKLYN,40.68023808,-73.94656461
MANHATTAN,40.75614183,-73.96959725
MANHATTAN,40.75071636,-73.99081098
MANHATTAN,40.72054079,-73.99468245
BROOKLYN,40.66229568,-73.92695295
BROOKLYN,40.65170888,-73.93112337
MANHATTAN,40.76510783,-73.957525
QUEENS,40.7437119,-73.82563983
MANHATTAN,40.77653468,-73.97941238
QUEENS,40.66484064,-73.73494614
MANHATTAN,40.76363915,-73.97558987
QUEENS,40.69142267,-73.79790583
MANHATTAN,40.7520641,-73.97350434
MANHATTAN,40.75992481,-73.96272266
BRONX,40.8878802,-73.85027085
MANHATTAN,40.71697272,-73.9996573
QUEENS,40.76521719,-73.72450005
BROOKLYN,40.61035424,-73.95566059
BROOKLYN,40.6127337,-74.01171285
MANHATTAN,40.81998411,-73.95274978
MANHATTAN,40.74970647,-73.99342053
BRONX,40.82393666,-73.89187589
BROOKLYN,40.5878349,-73.96038126
QUEENS,40.74313431,-73.91844862
QUEENS,40.78145576,-73.84141438
MANHATTAN,40.80202409,-73.94968151
MANHATTAN,40.77125384,-73.97959452
BROOKLYN,40.63590031,-73.97476107
BRONX,40.83559386,-73.92316694
BROOKLYN,40.68727394,-73.99010939
MANHATTAN,40.75445963,-73.98529169
MANHATTAN,40.76052471,-73.97997322
MANHATTAN,40.73972855,-73.98524442
BROOKLYN,40.63704463,-74.00795914
QUEENS,40.75165603,-73.82617847
QUEENS,40.74715488,-73.88840233
QUEENS,40.74163769,-73.88264124
STATEN ISLAND,40.59048649,-74.08861284
MANHATTAN,40.77048069,-73.95403406
MANHATTAN,40.78992182,-73.94796083
BROOKLYN,40.68315976,-73.93807843
MANHATTAN,40.72927741,-73.99598426
MANHATTAN,40.70165085,-74.01184749
QUEENS,40.75877852,-73.8297587
MANHATTAN,40.80709742,-73.94597872
MANHATTAN,40.84243778,-73.93925296
QUEENS,40.76228953,-73.92603468
MANHATTAN,40.76158191,-73.96053781
MANHATTAN,40.74097535,-73.99222332
QUEENS,40.77442087,-73.87729411
MANHATTAN,40.75885939,-73.98484313
MANHATTAN,40.74041976,-73.98197845
MANHATTAN,40.77925052,-73.95502457
MANHATTAN,40.7609853,-73.97716109
BROOKLYN,40.62569125,-74.03014879
MANHATTAN,40.7361723,-74.00085519
QUEENS,40.78626963,-73.84112486
QUEENS,40.74418052,-73.71735849
BROOKLYN,40.62569125,-74.03014879
BRONX,40.8338363,-73.87758926
QUEENS,40.76491298,-73.91718374
MANHATTAN,40.77764284,-73.95694652
MANHATTAN,40.77779295,-73.95472226
MANHATTAN,40.78027896,-73.95293322
